vehicle_type,manufacturer,year,model,battery_code,replacement_type,technology,description,image_link
Passenger & SUV,Volkswagen,2012,POLO 1.2 Diesel Bluemotion,646,Primary,EFB,Cover: SMF | 20 Hr Capacity Ah: 60 | Reserve Capacity Minutes: 90 | SANS CCA Amps: 325 | EN CCA Amps: 250 | DIN CCA Amps: 427.5 | SAE CCA Amps: 450 | IEC CCA Amps: 395 | Max length mm: 244 | Overall width mm: 175 | Overall height mm: 190,https://images.ecatonline.co.za/EcatApi/Image?DisplayLarge=true&ImagePath=(PATHUPLOAD)\__upload\AutoX\Catalogue\Willard/646.png&MaxImageWidth=400&MaxImageHeigth=400
Passenger & SUV,Volkswagen,2012,Scirocco,652,Primary,EFB,Cover: SMF | 20 Hr Capacity Ah: 70 | Reserve Capacity Minutes: 110 | SANS CCA Amps: 400 | EN CCA Amps: 305 | DIN CCA Amps: 560.5 | SAE CCA Amps: 590 | IEC CCA Amps: 500 | Max length mm: 279 | Overall width mm: 175 | Overall height mm: 190,https://images.ecatonline.co.za/EcatApi/Image?DisplayLarge=true&ImagePath=(PATHUPLOAD)\__upload\AutoX\Catalogue\Willard/652.png&MaxImageWidth=400&MaxImageHeigth=400
Passenger & SUV,Volkswagen,2012,T5,652,Primary,EFB,Cover: SMF | 20 Hr Capacity Ah: 70 | Reserve Capacity Minutes: 110 | SANS CCA Amps: 400 | EN CCA Amps: 305 | DIN CCA Amps: 560.5 | SAE CCA Amps: 590 | IEC CCA Amps: 500 | Max length mm: 279 | Overall width mm: 175 | Overall height mm: 190,https://images.ecatonline.co.za/EcatApi/Image?DisplayLarge=true&ImagePath=(PATHUPLOAD)\__upload\AutoX\Catalogue\Willard/652.png&MaxImageWidth=400&MaxImageHeigth=400
Passenger & SUV,Volkswagen,2012,T5 Caravelle,658,Primary,EFB,Cover: SMF | 20 Hr Capacity Ah: 90 | Reserve Capacity Minutes: 164 | SANS CCA Amps: 460 | EN CCA Amps: 395 | DIN CCA Amps: 598.5 | SAE CCA Amps: 630 | IEC CCA Amps: 650 | Max length mm: 355 | Overall width mm: 175 | Overall height mm: 190,https://images.ecatonline.co.za/EcatApi/Image?DisplayLarge=true&ImagePath=(PATHUPLOAD)\__upload\AutoX\Catalogue\Willard/658.png&MaxImageWidth=400&MaxImageHeigth=400
Passenger & SUV,Volkswagen,2012,Tiguan,646,Primary,EFB,Cover: SMF | 20 Hr Capacity Ah: 60 | Reserve Capacity Minutes: 90 | SANS CCA Amps: 325 | EN CCA Amps: 250 | DIN CCA Amps: 427.5 | SAE CCA Amps: 450 | IEC CCA Amps: 395 | Max length mm: 244 | Overall width mm: 175 | Overall height mm: 190,https://images.ecatonline.co.za/EcatApi/Image?DisplayLarge=true&ImagePath=(PATHUPLOAD)\__upload\AutoX\Catalogue\Willard/646.png&MaxImageWidth=400&MaxImageHeigth=400
Passenger & SUV,Volkswagen,2012,Tiguan Bluemotion Diesel,652-AGM,Primary,AGM,Cover: CV | 20 Hr Capacity Ah: 70 | Reserve Capacity Minutes: - | SANS CCA Amps: - | EN CCA Amps: - | DIN CCA Amps: 760 | SAE CCA Amps: 760 | IEC CCA Amps: - | Max length mm: 278 | Overall width mm: 175 | Overall height mm: 190,https://images.ecatonline.co.za/EcatApi/Image?DisplayLarge=true&ImagePath=(PATHUPLOAD)\__upload\AutoX\Catalogue/default-willard-battery.png&MaxImageWidth=400&MaxImageHeigth=400
Passenger & SUV,Volkswagen,2012,Tiguan Bluemotion Petrol,652,Primary,EFB,Cover: SMF | 20 Hr Capacity Ah: 70 | Reserve Capacity Minutes: 110 | SANS CCA Amps: 400 | EN CCA Amps: 305 | DIN CCA Amps: 560.5 | SAE CCA Amps: 590 | IEC CCA Amps: 500 | Max length mm: 279 | Overall width mm: 175 | Overall height mm: 190,https://images.ecatonline.co.za/EcatApi/Image?DisplayLarge=true&ImagePath=(PATHUPLOAD)\__upload\AutoX\Catalogue\Willard/652.png&MaxImageWidth=400&MaxImageHeigth=400
Passenger & SUV,Volkswagen,2012,Toareg 4.2 V8,658,Primary,EFB,Cover: SMF | 20 Hr Capacity Ah: 90 | Reserve Capacity Minutes: 164 | SANS CCA Amps: 460 | EN CCA Amps: 395 | DIN CCA Amps: 598.5 | SAE CCA Amps: 630 | IEC CCA Amps: 650 | Max length mm: 355 | Overall width mm: 175 | Overall height mm: 190,https://images.ecatonline.co.za/EcatApi/Image?DisplayLarge=true&ImagePath=(PATHUPLOAD)\__upload\AutoX\Catalogue\Willard/658.png&MaxImageWidth=400&MaxImageHeigth=400
Passenger & SUV,Volkswagen,2012,Toareg TDi V10,658,Primary,EFB,Cover: SMF | 20 Hr Capacity Ah: 90 | Reserve Capacity Minutes: 164 | SANS CCA Amps: 460 | EN CCA Amps: 395 | DIN CCA Amps: 598.5 | SAE CCA Amps: 630 | IEC CCA Amps: 650 | Max length mm: 355 | Overall width mm: 175 | Overall height mm: 190,https://images.ecatonline.co.za/EcatApi/Image?DisplayLarge=true&ImagePath=(PATHUPLOAD)\__upload\AutoX\Catalogue\Willard/658.png&MaxImageWidth=400&MaxImageHeigth=400
Passenger & SUV,Volkswagen,2012,Touareg,658,Primary,EFB,Cover: SMF | 20 Hr Capacity Ah: 90 | Reserve Capacity Minutes: 164 | SANS CCA Amps: 460 | EN CCA Amps: 395 | DIN CCA Amps: 598.5 | SAE CCA Amps: 630 | IEC CCA Amps: 650 | Max length mm: 355 | Overall width mm: 175 | Overall height mm: 190,https://images.ecatonline.co.za/EcatApi/Image?DisplayLarge=true&ImagePath=(PATHUPLOAD)\__upload\AutoX\Catalogue\Willard/658.png&MaxImageWidth=400&MaxImageHeigth=400
Passenger & SUV,Volkswagen,2012,Touareg Bluemotion Diesel,658-AGM,Primary,AGM,Cover: CV | 20 Hr Capacity Ah: 95 | Reserve Capacity Minutes: - | SANS CCA Amps: - | EN CCA Amps: - | DIN CCA Amps: 850 | SAE CCA Amps: 850 | IEC CCA Amps: - | Max length mm: 353 | Overall width mm: 175 | Overall height mm: 190,https://images.ecatonline.co.za/EcatApi/Image?DisplayLarge=true&ImagePath=(PATHUPLOAD)\__upload\AutoX\Catalogue\Willard/658-AGM.png&MaxImageWidth=400&MaxImageHeigth=400
Passenger & SUV,Volkswagen,2012,Touareg Bluemotion Petrol,658,Primary,EFB,Cover: SMF | 20 Hr Capacity Ah: 90 | Reserve Capacity Minutes: 164 | SANS CCA Amps: 460 | EN CCA Amps: 395 | DIN CCA Amps: 598.5 | SAE CCA Amps: 630 | IEC CCA Amps: 650 | Max length mm: 355 | Overall width mm: 175 | Overall height mm: 190,https://images.ecatonline.co.za/EcatApi/Image?DisplayLarge=true&ImagePath=(PATHUPLOAD)\__upload\AutoX\Catalogue\Willard/658.png&MaxImageWidth=400&MaxImageHeigth=400
Passenger & SUV,Volkswagen,2012,Touran,652,Primary,EFB,Cover: SMF | 20 Hr Capacity Ah: 70 | Reserve Capacity Minutes: 110 | SANS CCA Amps: 400 | EN CCA Amps: 305 | DIN CCA Amps: 560.5 | SAE CCA Amps: 590 | IEC CCA Amps: 500 | Max length mm: 279 | Overall width mm: 175 | Overall height mm: 190,https://images.ecatonline.co.za/EcatApi/Image?DisplayLarge=true&ImagePath=(PATHUPLOAD)\__upload\AutoX\Catalogue\Willard/652.png&MaxImageWidth=400&MaxImageHeigth=400
Passenger & SUV,Volkswagen,2012,Touran,646,Primary,EFB,Cover: SMF | 20 Hr Capacity Ah: 60 | Reserve Capacity Minutes: 90 | SANS CCA Amps: 325 | EN CCA Amps: 250 | DIN CCA Amps: 427.5 | SAE CCA Amps: 450 | IEC CCA Amps: 395 | Max length mm: 244 | Overall width mm: 175 | Overall height mm: 190,https://images.ecatonline.co.za/EcatApi/Image?DisplayLarge=true&ImagePath=(PATHUPLOAD)\__upload\AutoX\Catalogue\Willard/646.png&MaxImageWidth=400&MaxImageHeigth=400
Passenger & SUV,Volkswagen,2012,Vivo,646,Primary,EFB,Cover: SMF | 20 Hr Capacity Ah: 60 | Reserve Capacity Minutes: 90 | SANS CCA Amps: 325 | EN CCA Amps: 250 | DIN CCA Amps: 427.5 | SAE CCA Amps: 450 | IEC CCA Amps: 395 | Max length mm: 244 | Overall width mm: 175 | Overall height mm: 190,https://images.ecatonline.co.za/EcatApi/Image?DisplayLarge=true&ImagePath=(PATHUPLOAD)\__upload\AutoX\Catalogue\Willard/646.png&MaxImageWidth=400&MaxImageHeigth=400
Passenger & SUV,Volkswagen,2012,Vivo Classic,646,Primary,EFB,Cover: SMF | 20 Hr Capacity Ah: 60 | Reserve Capacity Minutes: 90 | SANS CCA Amps: 325 | EN CCA Amps: 250 | DIN CCA Amps: 427.5 | SAE CCA Amps: 450 | IEC CCA Amps: 395 | Max length mm: 244 | Overall width mm: 175 | Overall height mm: 190,https://images.ecatonline.co.za/EcatApi/Image?DisplayLarge=true&ImagePath=(PATHUPLOAD)\__upload\AutoX\Catalogue\Willard/646.png&MaxImageWidth=400&MaxImageHeigth=400
Passenger & SUV,Volkswagen,2013,Beetle,646,Primary,EFB,Cover: SMF | 20 Hr Capacity Ah: 60 | Reserve Capacity Minutes: 90 | SANS CCA Amps: 325 | EN CCA Amps: 250 | DIN CCA Amps: 427.5 | SAE CCA Amps: 450 | IEC CCA Amps: 395 | Max length mm: 244 | Overall width mm: 175 | Overall height mm: 190,https://images.ecatonline.co.za/EcatApi/Image?DisplayLarge=true&ImagePath=(PATHUPLOAD)\__upload\AutoX\Catalogue\Willard/646.png&MaxImageWidth=400&MaxImageHeigth=400
Passenger & SUV,Volkswagen,2013,Caravelle,647/651,Primary,EFB,Cover: SMF | 20 Hr Capacity Ah: 60 | Reserve Capacity Minutes: 91 | SANS CCA Amps: 325 | EN CCA Amps: 280 | DIN CCA Amps: 437 | SAE CCA Amps: 460 | IEC CCA Amps: 460 | Max length mm: 278 | Overall width mm: 175 | Overall height mm: 175,https://images.ecatonline.co.za/EcatApi/Image?DisplayLarge=true&ImagePath=(PATHUPLOAD)\__upload\AutoX\Catalogue/default-willard-battery.png&MaxImageWidth=400&MaxImageHeigth=400
Passenger & SUV,Volkswagen,2013,Caravelle,658,Primary,EFB,Cover: SMF | 20 Hr Capacity Ah: 90 | Reserve Capacity Minutes: 164 | SANS CCA Amps: 460 | EN CCA Amps: 395 | DIN CCA Amps: 598.5 | SAE CCA Amps: 630 | IEC CCA Amps: 650 | Max length mm: 355 | Overall width mm: 175 | Overall height mm: 190,https://images.ecatonline.co.za/EcatApi/Image?DisplayLarge=true&ImagePath=(PATHUPLOAD)\__upload\AutoX\Catalogue\Willard/658.png&MaxImageWidth=400&MaxImageHeigth=400
Passenger & SUV,Volkswagen,2013,Caravelle 1.9 Tdi,659,Primary,EFB,Cover: SMF | 20 Hr Capacity Ah: 80 | Reserve Capacity Minutes: - | SANS CCA Amps: | EN CCA Amps: - | DIN CCA Amps: | SAE CCA Amps: 600 | IEC CCA Amps: | Max length mm: 242 | Overall width mm: 175 | Overall height mm: 190,https://images.ecatonline.co.za/EcatApi/Image?DisplayLarge=true&ImagePath=(PATHUPLOAD)\__upload\AutoX\Catalogue\Willard/659.png&MaxImageWidth=400&MaxImageHeigth=400
